Andrew McCallum,274
Chung-Kuan Cheng,274
Gregory M. P. O'Hare,274
Kin K. Leung,274
Rada Mihalcea,274
Shiwen Mao,274
Theo Härder,274
Anupam Joshi,273
Barry O'Sullivan,273
Daqing Zhang 0001,273
David Maier 0001,273
Dinh Q. Phung,273
Dorin Comaniciu,273
Faïez Gargouri,273
Frank Dignum,273
Gilles Barthe,273
Heinz Wörn,273
Joemon M. Jose,273
Kim Guldstrand Larsen,273
Kouhei Ohnishi,273
Mari Ostendorf,273
Patrick Solé,273
Stefan Biffl,273
Thomas Wiegand,273
Udo Hahn,273
Elmar Nöth,272
Henrik I. Christensen,272
Huosheng Hu,272
Janusz Kacprzyk,272
Laurence B. Milstein,272
Long Wang 0001,272
Lucila Ohno-Machado,272
Min Wu 0002,272
Peter F. Stadler,272
Rick S. Blum,272
Stefanos Zafeiriou,272
Tatsuo Arai,272
Abdul Sattar 0001,271
Fillia Makedon,271
Jan M. Rabaey,271
Maja J. Mataric,271
Martin Gogolla,271
Maurizio Lenzerini,271
Nikos Paragios,271
Noël Crespi,271
Peng Liu 0005,271
Stan Matwin,271
Trevor J. M. Bench-Capon,271
Wei Yu 0001,271
Frede Blaabjerg,270
Igor E. Shparlinski,270
Manuel V. Hermenegildo,270
Martin Haenggi,270
Prithviraj Banerjee,270
Roger Zimmermann,270
Rosalind W. Picard,270
Valeriy Vyatkin,270
Zhiwei Xu,270
Allison M. Okamura,269
Arjan Durresi,269
Eryk Dutkiewicz,269
Hanif D. Sherali,269
Mehdi Dehghan 0002,269
Mohammed Atiquzzaman,269
Muhammad Shafique 0001,269
Sharad Mehrotra,269
Shashi Shekhar,269
Wayne H. Wolf,269
Alex X. Liu,268
Amir Pnueli,268
Antonio Krüger,268
Athina P. Petropulu,268
Eugenio Di Sciascio,268
Fred W. Glover,268
Georg Carle,268
Guangming Shi,268
Jiwu Huang,268
Klaus-Dieter Schewe,268
Dennis E. Shasha,267
Guoqiang Mao,267
Madhav V. Marathe,267
Marco Dorigo,267
Mary Beth Rosson,267
Michael O'Neill 0001,267
Nicola Leone,267
Pierre Vandergheynst,267
Zongben Xu,267
Deborah Estrin,266
Doina Precup,266
Frank Neumann 0001,266
Franz Baader,266
Guohong Cao,266
Josef Pieprzyk,266
Keqiu Li,266
Klaus Wehrle,266
Luigi Palopoli,266
Markus Vincze,266
Max Welling,266
Michael L. Nelson,266
Nitesh V. Chawla,266
Petr A. Golovach,266
Sven Koenig,266
Tamio Arai,266
Carles Sierra,265
Carlo Ghezzi,265
Csaba Szepesvári,265
Frédéric Cuppens,265
Ioannis A. Kakadiaris,265
Judea Pearl,265
Rodney A. Kennedy,265
Soung Chang Liew,265
Alan Burns,264
Bharat K. Bhargava,264
Giuseppe F. Italiano,264
Jianying Zhou 0001,264
Kinshuk,264
Latifur Khan,264
Sanjay Ranka,264
Trevor N. Mudge,264
Andrea De Lucia,263
Andrew R. Teel,263
Christopher Ré,263
Gerald Schaefer,263
Guangjie Han,263
Heiner Stuckenschmidt,263
Howie Choset,263
Jaap Kamps,263
Lizhe Wang,263
Maxime Crochemore,263
Mohammed Ghanbari,263
Pierangela Samarati,263
Ravi S. Sandhu,263
René Vidal,263
Samuel Madden,263
Sariel Har-Peled,263
Shuvra S. Bhattacharyya,263
Alexander Schill,262
Amedeo Napoli,262
David Naccache,262
Domenico Prattichizzo,262
Frank S. de Boer,262
Frans Coenen,262
Gregory D. Abowd,262
Joachim M. Buhmann,262
Kristian Kersting,262
Mihai Datcu,262
Mihalis Yannakakis,262
Nasir D. Memon,262
Noureddine Boudriga,262
Ramesh Govindan,262
Samuel Kaski,262
Sargur N. Srihari,262
Sotiris E. Nikoletseas,262
Yusuf Leblebici,262
Christian Theobalt,261
Dhiraj K. Pradhan,261
Heung-Yeung Shum,261
Hing-Cheung So,261
Lior Rokach,261
Manfred Morari,261
Quanyan Zhu,261
Richard F. Paige,261
Tamim Asfour,261
Alistair Moffat,260
Cláudio T. Silva,260
Danny Dolev,260
Francesco Palmieri,260
Gregor Engels,260
H. Raghav Rao,260
Heinrich H. Bülthoff,260
Martin Kutrib,260
Michael K. Reiter,260
Pierre Fraigniaud,260
Raghu Ramakrishnan,260
Ruslan Salakhutdinov,260
Thomas Sikora,260
Timothy M. Chan,260
Vincent Y. F. Tan,260
Xiaolong Wang 0001,260
Yunong Zhang,260
Anastasios N. Venetsanopoulos,259
Bashir M. Al-Hashimi,259
Benno Stein 0001,259
David Atienza,259
Eamonn J. Keogh,259
Florian Matthes,259
Humberto Bustince,259
Kurt Keutzer,259
Saso Dzeroski,259
Stefan Wagner 0001,259
Vincent Conitzer,259
Claude Carlet,258
Daphne Koller,258
David E. Goldberg,258
Deng Cai,258
Dimitrios Gunopulos,258
Fabio Casati,258
Gordon S. Blair,258
Gregor von Bochmann,258
Ian H. Witten,258
Kai-Uwe Sattler,258
Qing-Long Han,258
R. Srikant 0001,258
Steven H. Low,258
Ting-Zhu Huang,258
Wei Chen 0002,258
Adam Wolisz,257
Anil Maheshwari,257
Bodo Rosenhahn,257
Chunxiao Jiang,257
Elena Ferrari,257
Gustavo Alonso,257
Lakhmi C. Jain,257
Lise Getoor,257
Marcus A. Magnor,257
Martina Ziefle,257
Mikkel Thorup,257
Ngoc Thanh Nguyen,257
Pietro Perona,257
Robert M. Hierons,257
Stefan Langerman,257
Stefan Schaal,257
Tinne Tuytelaars,257
Zhigang Zeng,257
Allen R. Tannenbaum,256
Csaba D. Tóth,256
Domenico Talia,256
Dániel Marx,256
Enrico Zio,256
Hugo De Man,256
Kristina Lerman,256
Liuqing Yang 0001,256
Mehul Motani,256
Min Sheng,256
Mirko Viroli,256
Pattie Maes,256
Srinivasan Parthasarathy 0001,256
Tülay Adali,256
Victor R. Lesser,256
Zebo Peng,256
Alessandro Astolfi,255
Antonio Corradi,255
Arun Kumar Sangaiah,255
Bojan Mohar,255
Chadi Assi,255
Emilio Corchado,255
Frank H. P. Fitzek,255
Jean-Pierre Hubaux,255
Jin-Kao Hao,255
José Neves 0001,255
Koji Nakano,255
Sofiène Tahar,255
Terry M. Peters,255
Adi Shamir,254
Craig A. Knoblock,254
Hans Hagen,254
Houbing Song,254
Joshua B. Tenenbaum,254
José M. Bioucas-Dias,254
Kai Salomaa,254
Kok Lay Teo,254
Lin Cai 0001,254
Manuel Wimmer,254
Martín Abadi,254
Sanjeev Khanna,254
Sylvain Guilley,254
Wojciech Szpankowski,254
Arnold W. M. Smeulders,253
Bruno Clerckx,253
Christof Fetzer,253
Jason J. Jung,253
Jiwen Lu,253
Johannes Gehrke,253
Jonathan P. How,253
Lutz Volkmann,253
Norman W. Paton,253
Pascal Felber,253
Ran Canetti,253
Stefano Giordano,253
Vahab S. Mirrokni,253
W. Bastiaan Kleijn,253
Xiaoyi Jiang 0001,253
Yingxu Wang,253
Yixian Yang,253
Chita R. Das,252
Christos Davatzikos,252
Daniele Nardi,252
Diomidis Spinellis,252
Erik Cambria,252
Francis C. M. Lau 0001,252
Geoffrey E. Hinton,252
Janusz Rajski,252
Javier López 0001,252
Jiancheng Shi 0001,252
Jonathan Gratch,252
Marco Ajmone Marsan,252
Shi-Min Hu 0001,252
Stefan Decker,252
Teruo Higashino,252
Adrian David Cheok,251
Amiya Nayak,251
Andrzej Lingas,251
Andrzej Skowron,251
Carl Gutwin,251
Danny Krizanc,251
David E. Culler,251
Erhard Rahm,251
Hüseyin Arslan,251
Jeff A. Bilmes,251
Leonel Sousa,251
Lieven Eeckhout,251
Lixia Zhang 0001,251
M. Tamer Özsu,251
Nageswara S. V. Rao,251
Osmar R. Zaïane,251
Patrick Le Callet,251
Sergio Escalera,251
Soummya Kar,251
Symeon Papavassiliou,251
Anind K. Dey,250
Holger Hermanns,250
Juan Carlos Augusto,250
Michael J. Carey 0001,250
Michel Verleysen,250
Salil P. Vadhan,250
Simon K. Warfield,250
Thomas Stützle,250
Timos K. Sellis,250
Weisong Shi,250
Amotz Bar-Noy,249
Dragan Nesic,249
Erchin Serpedin,249
Giuliano Antoniol,249
Hanspeter Pfister,249
Jeffrey A. Fessler,249
John H. Reif,249
Justin Zobel,249
Lars C. Wolf,249
Lui Sha,249
Narayanan Vijaykrishnan,249
Paul L. Rosin,249
Peter J. Denning,249
Peter Loos,249
S. Sitharama Iyengar,249
Steven C. H. Hoi,249
Sun-Yuan Kung,249
Swarup Bhunia,249
Thomas Magedanz,249
Torben Bach Pedersen,249
Vivek Sarkar,249
Xiaohu Ge,249
Axel-Cyrille Ngonga Ngomo,248
Chu-Ren Huang,248
Colin Boyd,248
Edgar R. Weippl,248
Haixun Wang,248
Jean-Luc Gaudiot,248
Marco Gori,248
Michael L. Littman,248
Paolo Bellavista,248
Preslav Nakov,248
Rainer Leupers,248
Santosh S. Vempala,248
Sjaak Brinkkemper,248
Tsong Yueh Chen,248
Wan Kyun Chung,248
Wolfgang Effelsberg,248
Yuri Gurevich,248
Zongli Lin,248
Andrea Omicini,247
Andreas Rauber,247
Andrey V. Savkin,247
B. S. Manjunath,247
Bin Luo 0001,247
Brent Waters,247
David C. Parkes,247
Edmund K. Burke,247
Frank Nielsen,247
Hussein A. Abbass,247
Jemal H. Abawajy,247
Maoguo Gong,247
Michael P. Wellman,247
Orna Kupferman,247
Paul H. Siegel,247
Preben E. Mogensen,247
Radu Horaud,247
Robert P. W. Duin,247
Sandra Hirche,247
Thomas Engel 0001,247
Xiaodong Zhang 0001,247
Aníbal Ollero,246
Béatrice Pesquet-Popescu,246
Craig Boutilier,246
Edward A. Lee,246
Fatih Porikli,246
Francesco Bullo,246
Gabriel-Miro Muntean,246
Gerardo Canfora,246
Jürgen Münch,246
Mostafa H. Ammar,246
Nicholas D. Sidiropoulos,246
Peter Widmayer,246
Sally I. McClean,246
Samir Khuller,246
Sourav S. Bhowmick,246
Susana Sargento,246
Tao Jiang 0001,246
Uriel Feige,246
Vasant G. Honavar,246
Wiebe van der Hoek,246
Xiang Bai,246
Alex Orailoglu,245
Alfred M. Bruckstein,245
Asoke K. Nandi,245
Christopher J. Taylor 0001,245
Clinton Fookes,245
Daniel P. Siewiorek,245
Gustavo Rossi,245
Hong Jiang 0001,245
James Noble 0001,245
Joachim Denzler,245
K. K. Ramakrishnan,245
Katsumi Inoue,245
Marie-Francine Moens,245
Mark Sanderson,245
Martin Schulz 0001,245
Mohamed Jmaiel,245
Roberto Baldoni,245
Slawomir Stanczak,245
Stefan Szeider,245
Tova Milo,245
Tzi-cker Chiueh,245
Venugopal V. Veeravalli,245
Walter Kellermann,245
Ann Nowé,244
Fausto Giunchiglia,244
Florentin Wörgötter,244
Georgy L. Gimel'farb,244
Gregory Dudek,244
Hajo A. Reijers,244
Hans-Joachim Wunderlich,244
Harald C. Gall,244
Huchuan Lu,244
J. Wenny Rahayu,244
Jianping Fan 0001,244
Ladjel Bellatreche,244
Meng Joo Er,244
Miroslaw Truszczynski,244
Mário A. T. Figueiredo,244
Nikos Mamoulis,244
Paul M. B. Vitányi,244
Richa Singh 0001,244
Roman Slowinski,244
Sanjit A. Seshia,244
Shao-Yi Chien,244
Theodora A. Varvarigou,244
William T. Freeman,244
Xiaofeng Chen 0001,244
Yann LeCun,244
Zhouchen Lin,244
Anand Sivasubramaniam,243
Caetano Traina Jr.,243
Calin Belta,243
Francesca Rossi,243
George Kesidis,243
Henk Wymeersch,243
Ilya V. Kolmanovsky,243
Jun Zhu 0001,243
Kenneth R. Koedinger,243
Marc J. van Kreveld,243
Marc Moeneclaey,243
Marco Mellia,243
Michael Brady 0001,243
Mikhail J. Atallah,243
Ming Li 0001,243
Mohand Boughanem,243
Nigel P. Smart,243
Nikolaos G. Bourbakis,243
Oscar Nierstrasz,243
Piotr Indyk,243
Richard M. Karp,243
Siddhartha S. Srinivasa,243
Surajit Chaudhuri,243
Wenjing Lou,243
Xiaochun Cao,243
Zhong-Ping Jiang,243
Amir Salman Avestimehr,242
Christoph Schnörr,242
David R. Karger,242
David S. Doermann,242
Frank van Harmelen,242
Giuseppe Di Battista,242
Jeff Z. Pan,242
Jorge Urrutia,242
Kurt Sandkuhl,242
Malgorzata Marek-Sadowska,242
Mark J. F. Gales,242
Mehmet A. Orgun,242
Mianxiong Dong,242
Mohamed F. Younis,242
Mounia Lalmas,242
Tatsuya Akutsu,242
Tiziana Margaria,242
Torsten Hoefler,242
Zoltán Ésik,242
Alexander B. Romanovsky,241
Avrim Blum,241
Chun Jason Xue,241
David B. Lomet,241
Derick Wood,241
Didier Stricker,241
Dieter Fensel,241
Enrique Vidal 0001,241
J. Alison Noble,241
Jack Snoeyink,241
Jaroslav Nesetril,241
Jordi Cabot,241
Karl J. Friston,241
Laks V. S. Lakshmanan,241
Mayank Vatsa,241
Michael Luck,241
Patrick A. Naylor,241
Paul Lukowicz,241
Rina Dechter,241
Teresa Bernarda Ludermir,241
Tong Zhang 0001,241
Umeshwar Dayal,241
Uwe Zdun,241
Vicente Julián,241
Wendy Hall,241
William I. Gasarch,241
Aniruddha S. Gokhale,240
Antonella Molinaro,240
Jano Moreira de Souza,240
Jean-Christophe Pesquet,240
Jianxin Li,240
Junshan Zhang,240
Kazuo Iwama,240
Min-You Wu,240
Shaocheng Tong,240
Songsak Sriboonchitta,240
Yannis E. Ioannidis,240
Aravind Srinivasan,239
Christopher Leckie,239
David S. Ebert,239
Herwig Bruneel,239
Igor L. Markov,239
Jianwei Niu 0002,239
Kerstin Dautenhahn,239
Liang Wang 0001,239
Mark S. Nixon,239
Ridha Bouallegue,239
Robert Winter 0001,239
Ron Kimmel,239
Samy Bengio,239
Steve Renals,239
Thomas Lukasiewicz,239
Tiejun Huang,239
Vojislav B. Misic,239
William H. Sanders,239
Clement T. Yu,238
Devavrat Shah,238
George A. Constantinides,238
James H. Anderson,238
Javier Esparza,238
Jean-Jacques Quisquater,238
Laxmi N. Bhuyan,238
M. Eduard Gröller,238
M. Tahar Kechadi,238
Marcin Paprzycki,238
Marco D. Santambrogio,238
Markku Renfors,238
Martin D. F. Wong,238
Michael Gastpar,238
Mirjana Ivanovic,238
Olivier D. Faugeras,238
Paolo Gamba,238
Qiang Ni,238
Ron Kikinis,238
Saraju P. Mohanty,238
Song-Chun Zhu,238
Stefanos Gritzalis,238
Tommi Mikkonen,238
Alexandros G. Dimakis,237
Badong Chen,237
Ching-Hsien Hsu,237
Eli Upfal,237
Franco Maloberti,237
Friedhelm Meyer auf der Heide,237
Gottfried Vossen,237
James A. Hendler,237
Jens Lehmann 0001,237
Jérôme Lang,237
Kristen Grauman,237
Kwong-Sak Leung,237
Leif Kobbelt,237
Mark D. Plumbley,237
Mark H. Overmars,237
Nitish V. Thakor,237
Noam Nisan,237
Peter Willett 0002,237
R. Ravi 0001,237
Raquel Urtasun,237
Sarangapani Jagannathan,237
Sukhan Lee 0001,237
Wolfgang Reif,237
Yu Hen Hu,237
Aggelos Kiayias,236
Antonio Fernández-Caballero 0001,236
Constantine Stephanidis,236
David A. Patterson,236
Jian-Jia Chen,236
Jiangzhou Wang,236
Leila De Floriani,236
Markus Holzer 0001,236
Maurice Bruynooghe,236
Nicola Ferro 0001,236
Patrick Olivier,236
Rafael Pass,236
Ricardo da Silva Torres,236
Shree K. Nayar,236
Victor R. Basili,236
Xiaoyong Du 0001,236
Alexandru Nicolau,235
Arthur H. M. ter Hofstede,235
Charles A. Bouman,235
Chris H. Q. Ding,235
DeLiang Wang,235
Dino Pedreschi,235
Hiroshi Murase,235
Ho-fung Leung,235
Ismail Güvenç,235
James Bailey 0001,235
John P. Hayes,235
Leon O. Chua,235
Magnús M. Halldórsson,235
Marek R. Ogiela,235
Michael J. Black,235
Michael L. Honig,235
Mohammad Reza Meybodi,235
Murat Uysal,235
Palash Sarkar 0001,235
Paolo Tonella,235
Raimondo Schettini,235
Robert B. France,235
Sophia Ananiadou,235
T. C. Edwin Cheng,235
Xian-He Sun,235
Xiaobo Sharon Hu,235
Ümit V. Çatalyürek,235
Andreas Spanias,234
Angelos D. Keromytis,234
Aydin Sezgin,234
David De Roure,234
Hafizur Rahaman 0001,234
Joseph M. Hellerstein,234
Juan de Lara,234
Marilyn A. Walker,234
Michalis Vazirgiannis,234
Mukesh Singhal,234
Nadia Nedjah,234
Paul J. M. Havinga,234
Sheldon X.-D. Tan,234
Stefan Schulz 0001,234
Valérie Issarny,234
Walter Binder,234
Yao Wang 0001,234
Amit K. Roy-Chowdhury,233
Ashfaq A. Khokhar,233
Bernhard Mitschang,233
Carlos Delgado Kloos,233
Christoph Studer,233
Francis R. Bach,233
Gabriel Ciobanu,233
John C. Mitchell,233
John R. Smith,233
Joseph K. Liu,233
King Ngi Ngan,233
Leonid Libkin,233
Lior Wolf,233
Luís Moniz Pereira,233
Marco Chiani,233
Murat Kantarcioglu,233
Nigel Shadbolt,233
Norbert Wehn,233
Petru Eles,233
Pierre Hansen,233
Rudolf Kruse,233
Serge J. Belongie,233
Agma J. M. Traina,232
Aristides Gionis,232
David A. Bader,232
Dieter W. Fellner,232
Dong Hoon Lee 0001,232
Farookh Khadeer Hussain,232
Jean-Yves Le Boudec,232
Jörg Rothe,232
Mario J. Pérez-Jiménez,232
Richard C. Wilson 0001,232
Ronald Rousseau 0001,232
Rose Qingyang Hu,232
Stephen S. Yau,232
Tok Wang Ling,232
Tom Rodden,232
Zahir Tari,232
Benjamin W. Wah,231
Carlo Fischione,231
Catherine Pelachaud,231
Changyun Wen,231
David A. Forsyth,231
De-Shuang Huang,231
Florin Pop,231
Fosca Giannotti,231
Genoveffa Tortora,231
Karim Abed-Meraim,231
Maria Petrou,231
Nalini Venkatasubramanian,231
Panos K. Chrysanthis,231
Pinyi Ren,231
Roberto Scopigno,231
Sergio Greco,231
Shang-Hua Teng,231
Sos S. Agaian,231
Wei Liu 0005,231
Antonio Torralba 0001,230
Arun K. Somani,230
Catuscia Palamidessi,230
David M. Nicol,230
Gabriel A. Wainer,230
Jinjun Chen,230
Jirí Matousek 0001,230
Joel W. Burdick,230
Joos Vandewalle,230
Kin Keung Lai,230
Klemens Böhm,230
Luis Enrique Sucar,230
Mehryar Mohri,230
Stefan Katzenbeisser 0001,230
Sven Apel,230
Thomas Brox,230
Thomas R. Gross,230
Wei Zhao 0001,230
William J. Dally,230
Yehuda Lindell,230
Zhaocheng Wang 0001,230
Óscar Corcho,230
Adrian Dumitrescu,229
Bernard Chazelle,229
Bo Zhang 0010,229
David Pointcheval,229
David R. Kaeli,229
Diane J. Litman,229
Dimitrios S. Nikolopoulos,229
Friedrich Otto,229
Gang Chen 0001,229
Hujun Bao,229
Izak Benbasat,229
Josep Torrellas,229
José Antonio Lozano,229
Kim Marriott,229
Leonid M. Fridman,229
Michael Elad,229
Michal Pilipczuk,229
Mira Mezini,229
Mohamed G. Gouda,229
Nada Lavrac,229
Raj Jain,229
Sandip Kundu,229
Vincenzo Piuri,229
Wen-mei W. Hwu,229
Brigitte Jaumard,228
David Alan Grier,228
Dion Hoe-Lian Goh,228
Douglas W. Oard,228
Geert-Jan Houben,228
Henri E. Bal,228
James S. Duncan,228
Jun Guo 0002,228
Jun Sun 0001,228
Kathleen M. Carley,228
Leslie Pack Kaelbling,228
Mária Bieliková,228
Philippe Fournier-Viger,228
Roel J. Wieringa,228
Satoru Miyano,228
Therese C. Biedl,228
Thomas Villmann,228
Woontack Woo,228
Xuding Zhu,228
Yasuo Ariki,228
Zita A. Vale,228
Arjen P. de Vries,227
Chengfei Liu,227
Eric Rogers,227
Ferran Hurtado,227
Frank Wolter,227
Graham Cormode,227
Gregory W. Wornell,227
John F. Canny,227
Leslie Ann Goldberg,227
Luiz A. DaSilva,227
Martin Grohe,227
Pedro Larrañaga,227
Stephen P. Boyd,227
Thomas Kunz,227
Ting Yu,227
Vincent S. Tseng,227
Xiao Qin 0001,227
Xiao Zhou,227
Xueliang Li 0001,227
Yu Wang 0002,227
Zhenan Sun,227
Zibin Zheng,227
Amihood Amir,226
Athanasios K. Tsakalidis,226
Chitta Baral,226
Heinz Handels,226
Hiroshi Ishii 0001,226
Javier Bajo,226
Lance Fortnow,226
Lluis Godo,226
Luca Trevisan,226
Marek Chrobak,226
Marta Z. Kwiatkowska,226
Nick Feamster,226
Petros Daras,226
Rakesh Agrawal 0001,226
Richard E. Ladner,226
Simon King,226
Thomas W. Reps,226
Walter Daelemans,226
Alexander M. Bronstein,225
Andrew Y. Ng,225
Antonio Capone,225
Arie van Deursen,225
Barbara Pernici,225
Ciprian Dobre,225
David Garlan,225
Emanuele Viterbo,225
Francis Y. L. Chin,225
Gabriella Pasi,225
Jan Camenisch,225
Jie Zhang 0002,225
John C. Grundy,225
Joseph Naor,225
Krzysztof Czarnecki,225
Milan Sonka,225
Peter Vary,225
Salil S. Kanhere,225
Sandeep K. Shukla,225
Stefano Ferilli,225
Takayuki Kanda 0001,225
Zili Shao,225
Anne-Marie Kermarrec,224
Arogyaswami Paulraj,224
Bernard J. Jansen,224
Carolyn Penstein Rosé,224
Christopher G. Chute,224
Dawn Song,224
Derong Liu 0001,224
Emilio L. Zapata,224
Evelina Lamma,224
Fei Wu 0001,224
Gail-Joon Ahn,224
Giovanni Vigna,224
Jean-Marc Ogier,224
Jingdong Wang,224
Liming Chen 0002,224
Moira C. Norrie,224
Neeraj Suri,224
Nilmini Wickramasinghe,224
Riku Jäntti,224
Sandi Klavzar,224
Sung Kyu Lim,224
Walid G. Aref,224
Wei Yu 0002,224
Wilhelm Hasselbring,224
Yong Rui,224
Anupam Chattopadhyay,223
Beniamino Di Martino,223
Carolyn L. Talcott,223
Cheng-Wen Wu,223
Evangelos E. Milios,223
Francisco Casacuberta,223
François Baccelli,223
Gamini Dissanayake,223
Ghassan Hamarneh,223
Hari Balakrishnan,223
Ji-Rong Wen,223
Leibo Liu,223
Marcus Liwicki,223
Muhammad Ali Babar,223
Paul D. Seymour,223
Pierre Baldi,223
Reinhard Klein,223
Soon Xin Ng,223
Venkatesh Saligrama,223
Xenofon D. Koutsoukos,223
Ayman El-Baz,222
Flemming Nielson,222
Guoliang Li 0001,222
Inderjit S. Dhillon,222
Isabel Trancoso,222
Jana Dittmann,222
Jeffrey F. Naughton,222
Luís Paulo Reis,222
Michael Krivelevich,222
Michael W. Mahoney,222
Nachum Dershowitz,222
Nikos Fakotakis,222
Robert B. Fisher,222
Shai Halevi,222
Thomas B. Moeslund,222
Yvo Desmedt,222
Alessandro Cimatti,221
Arnold L. Rosenberg,221
Benoit Baudry,221
Caijun Zhong,221
Cecilia Mascolo,221
Dirk Timmermann,221
Faramarz Fekri,221
Hanghang Tong,221
Jan P. Allebach,221
Luca Aceto,221
Matthias Hollick,221
Riccardo Poli,221
Robin R. Murphy,221
Stamatis Vassiliadis,221
Thomas Bäck,221
Tianrui Li,221
Wenyu Liu 0001,221
Yossi Azar,221
A Min Tjoa,220
Assaf Schuster,220
Gheorghita Ghinea,220
Giorgio C. Buttazzo,220
Imrich Chlamtac,220
K. Selçuk Candan,220
Kaspar Althoefer,220
Luciano Serafini,220
Nick Cercone,220
Olgica Milenkovic,220
Purang Abolmaesumi,220
Raymond J. Mooney,220
Tao Xie 0001,220
Tim Roughgarden,220
Tommaso Di Noia,220
Wen Chen 0001,220
Yogesh Kumar Dwivedi,220
Z. Jane Wang,220
Angelo Montanari,219
Christian Bauckhage,219
Christian Scheideler,219
D. Louis Collins,219
Florian Metze,219
Frédo Durand,219
Hayder Radha,219
Kyunghyun Cho,219
Luis M. Camarinha-Matos,219
Maria Virvou,219
Moustafa Youssef,219
Nancy M. Amato,219
Patrick Girard 0001,219
Paul Erdös,219
Roberto Di Pietro,219
Sofie Pollin,219
Tadashi Dohi,219
Ulf Schlichtmann,219
Upamanyu Madhow,219
Valerio Pascucci,219
Wade Trappe,219
Wee Keong Ng,219
Alfred Mertins,218
Allen D. Malony,218
Carsten Lutz,218
David M. Blei,218
Dilek Hakkani-Tür,218
Elchanan Mossel,218
Hani Hagras,218
Irena Hajnsek,218
James J. Cimino,218
James M. Rehg,218
Jean-Luc Dugelay,218
Jiankun Hu,218
K. Madhava Krishna,218
Marten van Sinderen,218
Min Zhang 0006,218
Qingfu Zhang 0001,218
Ralf Klamma,218
Richard M. Murray,218
Scott A. Mahlke,218
Stefania Gnesi,218
Sujit Dey,218
Tasawar Hayat,218
Yike Guo,218
Alin Albu-Schäffer,217
Christos G. Cassandras,217
D. T. Lee,217
Emilio Leonardi,217
Eneko Agirre,217
Gonzalo R. Arce,217
Limsoon Wong,217
Luís E. T. Rodrigues,217
Mario Cannataro,217
Michael R. Fellows,217
Mingyan Liu,217
Nikhil Bansal,217
Phillip B. Gibbons,217
Ponnuthurai N. Suganthan,217
Péter Kacsuk,217
Rocco De Nicola,217
Sang Uk Lee,217
Shing-Chow Chan,217
Tobias Friedrich 0001,217
